,restaurant_name,dish_category_title,dish_name,dish_description,original_price,discounted_price,image_url
0,restoran-rebung-chef-ismail,Mains,Daging Salai Masak Lemak Cili Padi,Smoked beef cooked with spicy coconut milk,MYR9.00,N/A,N/A
1,restoran-rebung-chef-ismail,Mains,Tempoyak Ikan Patin,Silver catfish cooked with fermented durian paste,MYR7.00,N/A,N/A
2,restoran-rebung-chef-ismail,Mains,Asam Pedas Ikan Pari,Stingray cooked with spicy & sour,MYR7.00,N/A,N/A
3,restoran-rebung-chef-ismail,Mains,Telur Itik Masak Lemak Cili Padi,Duck egg cooked with spicy coconut milk,MYR6.00,N/A,N/A
4,restoran-rebung-chef-ismail,Mains,Lempeng Kelapa with Sambal Ikan Bilis,Dish Description not available,MYR5.00,N/A,N/A
5,restoran-rebung-chef-ismail,Mains,Ubi Rebus With Sambal Ikan Bilis,Steamed tapioca,MYR5.00,N/A,N/A
6,restoran-rebung-chef-ismail,Mains,Roti Jala with Vegetables Curry,Dish Description not available,MYR5.00,N/A,N/A
7,restoran-rebung-chef-ismail,Mains,Oriental Popia Goreng,6 Pcs,MYR9.00,N/A,N/A
8,restoran-rebung-chef-ismail,Mains,Tempoyak Daun,Dish Description not available,MYR5.00,N/A,N/A
9,restoran-rebung-chef-ismail,Mains,Rendang Pucuk Ubi,Dish Description not available,MYR5.00,N/A,N/A
10,restoran-rebung-chef-ismail,Lunch Sets,Set A,Daging salai masak lemak cili padi,MYR15.00,N/A,N/A
11,restoran-rebung-chef-ismail,Lunch Sets,Set B,Tempoyak ikan patin,MYR15.00,N/A,N/A
12,restoran-rebung-chef-ismail,Lunch Sets,Set C,Asam pedas ikan pari,MYR15.00,N/A,N/A
13,restoran-rebung-chef-ismail,Lunch Sets,Set D,Telur itik masak lemak cili padi,MYR15.00,N/A,N/A
14,restoran-rebung-chef-ismail,A La Carte,Nasi Goreng Cendawan Bersos,Dish Description not available,MYR17.50,N/A,N/A
15,restoran-rebung-chef-ismail,A La Carte,Nasi Goreng Rebung Special,Dish Description not available,MYR17.50,N/A,N/A
16,restoran-rebung-chef-ismail,A La Carte,Nasi Goreng Seafood,Dish Description not available,MYR17.50,N/A,N/A
17,restoran-rebung-chef-ismail,A La Carte,Nasi Goreng Kampung,Dish Description not available,MYR17.50,N/A,N/A
18,restoran-rebung-chef-ismail,A La Carte,Hailam,Dish Description not available,MYR17.50,N/A,N/A
19,restoran-rebung-chef-ismail,A La Carte,Kantonis,Dish Description not available,MYR17.50,N/A,N/A
20,restoran-rebung-chef-ismail,A La Carte,Kungfu,Dish Description not available,MYR17.50,N/A,N/A
21,restoran-rebung-chef-ismail,Yong Taufu Fresh Made,Terung Yong Taufu,Dish Description not available,MYR3.00,N/A,N/A
22,restoran-rebung-chef-ismail,Yong Taufu Fresh Made,Peria Yong Taufu,Dish Description not available,MYR3.00,N/A,N/A
23,restoran-rebung-chef-ismail,Yong Taufu Fresh Made,Wantan Goreng Yong Taufu,Dish Description not available,MYR1.50,N/A,N/A
24,restoran-rebung-chef-ismail,Yong Taufu Fresh Made,Cili Yong Taufu,Dish Description not available,MYR3.00,N/A,N/A
25,restoran-rebung-chef-ismail,Yong Taufu Fresh Made,Tauhu Yong Taufu,Dish Description not available,MYR2.50,N/A,N/A
26,restoran-rebung-chef-ismail,Yong Taufu Fresh Made,Tauhu Pok Yong Taufu,Dish Description not available,MYR2.00,N/A,N/A
27,restoran-rebung-chef-ismail,Yong Taufu Fresh Made,Bendi Yong Taufu,Dish Description not available,MYR2.00,N/A,N/A
28,restoran-rebung-chef-ismail,Sides,Nasi Putih,Dish Description not available,MYR2.00,N/A,N/A
29,restoran-rebung-chef-ismail,Sides,Paru Sambal,Dish Description not available,MYR5.00,N/A,N/A
30,restoran-rebung-chef-ismail,Sides,Ulam-ulaman dan Sambal Belacan,Dish Description not available,MYR3.00,N/A,N/A
31,restoran-rebung-chef-ismail,Sides,Telur Dadar,Dish Description not available,MYR3.00,N/A,N/A
32,restoran-rebung-chef-ismail,Sides,Telur Mata,Dish Description not available,MYR2.00,N/A,N/A
33,restoran-rebung-chef-ismail,Sides,Ondeh-ondeh,Set,MYR5.00,N/A,N/A
34,restoran-rebung-chef-ismail,Sides,Pisang Goreng,Set,MYR7.00,N/A,N/A
35,restoran-rebung-chef-ismail,Sides,Keropok Lekor,Set,MYR7.00,N/A,N/A
36,restoran-rebung-chef-ismail,Desserts,Assorted Traditional Kuih,5 Pcs,MYR5.00,N/A,N/A
37,restoran-rebung-chef-ismail,Desserts,Serawa Durian with Pulut,Pengat durian with sticky rice,MYR15.00,N/A,N/A
38,sang-kee-noodles-house,Mains 主要,Cantonese Fried 廣府炒莺鸯,Dish Description not available,MYR18.90,N/A,N/A
39,sang-kee-noodles-house,Mains 主要,Beef Kuey Teow with Ginger & Spring Onion 姜葱牛肉河粉,Dish Description not available,MYR18.90,N/A,N/A
40,uncle-bob-fried-chicken-at-central-market,A La Carte,Uncle Bob Fried Chicken,Choice of falavour spicy or orginal,MYR10.80,from N/A,N/A
41,uncle-bob-fried-chicken-at-central-market,A La Carte,Jumbo Sausage,3 pcs,MYR18.00,N/A,N/A
42,uncle-bob-fried-chicken-at-central-market,A La Carte,Giant Squid,Choice of falavour spicy/original,MYR16.80,from N/A,N/A
43,uncle-bob-fried-chicken-at-central-market,A La Carte,Popcorn Chicken,200 grm,MYR12.00,from N/A,N/A
44,-lemak-saleha,Sarapan Pagi Special,S1. Bihun Goreng Kawah,Dish Description not available,MYR5.50,from N/A,N/A
45,-lemak-saleha,Sarapan Pagi Special,S4. Lontong Kedah,"Nasi Impit, Serunding Kelapa, Kuah Kacang dan Telur Rebus pair with Kuah Lemak Lodeh :)",MYR11.90,from N/A,N/A
46,-lemak-saleha,Nasi Lemak Saleha,N1. Nasi Lemak Ayam Goreng Berempah,Most Popular Item! Who can resist Ayam Goreng Berempah? Choice of Chicken part subject to availability,MYR11.00,from N/A,N/A
47,-lemak-saleha,Nasi Lemak Saleha,N2. Nasi Lemak Telur Mata,Dish Description not available,MYR6.90,from N/A,N/A
48,-lemak-saleha,Nasi Lemak Saleha,N3. Nasi Lemak Rendang Daging,"Who said rendang is only for raya ? Have it with the our delicious star dish,the incredible nasi lemak saleha",MYR12.90,N/A,N/A
49,-lemak-saleha,Nasi Lemak Saleha,N4. Nasi Lemak Rendang Ayam,The Ultimatum Rendang! Choice of Chicken part subject to availability,MYR12.90,from N/A,N/A
50,-lemak-saleha,Nasi Lemak Saleha,N5. Nasi Lemak Paru Goreng,"Soft and juicy paru goreng with the favourite nasi lemak, yummilicious !",MYR11.90,from N/A,N/A
51,-lemak-saleha,Nasi Lemak Saleha,N6. Nasi Lemak Sambal Sotong,"Specially created for the pencinta seafood, the signature rich sambal sotong with our sensation nasi lemak",MYR11.90,from N/A,N/A
52,-lemak-saleha,Nasi Lemak Saleha,N7. Nasi Lemak Ayam Masak Merah,Choice of Chicken part subject to availability,MYR12.90,from N/A,N/A
53,-lemak-saleha,Special Big Combo,C1. Combo Nasi Lemak for 4,Nasi Lemak Ayam Goreng X 4. Choice of Chicken part subject to availability,MYR42.00,N/A,N/A
54,-lemak-saleha,Special Big Combo,C2. Combo Nasi Lemak for 6,Nasi Lemak Ayam Goreng X 6. Choice of Chicken part subject to availability,MYR59.90,N/A,N/A
55,-lemak-saleha,Malaysian Favorites,MF5. Ketupat Palas Rendang Daging,Dish Description not available,MYR13.90,N/A,N/A
56,-lemak-saleha,Malaysian Favorites,MF6. Ketupat Palas Rendang Ayam,Dish Description not available,MYR13.90,N/A,N/A
57,-lemak-saleha,Kuih & Desserts,R7. Apam Tepung Beras,Pack of 4,MYR4.60,N/A,N/A
58,-lemak-saleha,Beverages,D1. Cincau,Dish Description not available,MYR3.00,N/A,N/A
59,-lemak-saleha,Beverages,D2. Teh Bunga,Dish Description not available,MYR3.00,N/A,N/A
60,-lemak-saleha,Beverages,D3. Soya Bean,Dish Description not available,MYR3.00,N/A,N/A
61,-lemak-saleha,Beverages,D4. Mineral Water,Dish Description not available,MYR2.50,N/A,N/A
62,-lemak-saleha,Beverages,D6. 100 Plus,Dish Description not available,MYR3.00,N/A,N/A
63,-lemak-saleha,Beverages,D7. Ice Lemon Tea,Dish Description not available,MYR3.00,N/A,N/A
64,ayam-sador,A La Carte,Ayam Sador,Dish Description not available,MYR10.00,N/A,N/A
65,ayam-sador,A La Carte,Ayam Sador Cheese,Dish Description not available,MYR12.00,N/A,N/A
66,ayam-sador,A La Carte,Sosej Jumbo Cheese,Dish Description not available,MYR7.00,N/A,N/A
67,ayam-sador,A La Carte,Sosej Jumbo Cheese Leleh,Dish Description not available,MYR9.00,N/A,N/A
68,ayam-sador,A La Carte,Meatball Cheese Leleh,Dish Description not available,MYR9.00,N/A,N/A
69,ayam-sador,A La Carte,Hot Dog,Dish Description not available,MYR5.00,N/A,N/A
70,ayam-sador,A La Carte,Hot Dog Cheese,Dish Description not available,MYR7.00,N/A,N/A
71,ayam-sador,Burger,Burger Chicken Cryspy,Dish Description not available,MYR7.00,from N/A,N/A
72,ayam-sador,Side Dishes,French Fries,Dish Description not available,MYR7.00,N/A,N/A
73,ayam-sador,Side Dishes,French Fries Cheese Leleh,Dish Description not available,MYR9.00,N/A,N/A
74,ayam-sador,Side Dishes,Potato Wedges,Dish Description not available,MYR7.00,N/A,N/A
75,ayam-sador,Side Dishes,Potato Wedges Cheese Leleh,Dish Description not available,MYR9.00,N/A,N/A
76,ayam-sador,Side Dishes,Cendawan Crispy,Dish Description not available,MYR9.00,N/A,N/A
77,ayam-sador,Side Dishes,Chicken Nugget Tempura Cheese,Dish Description not available,MYR9.00,N/A,N/A
78,haha-popiah-quizinn-nu-sentral,Must-Try Popiah,Vegetable Sushi Popiah (2 Rolls),Dish Description not available,MYR9.68,N/A,N/A
79,haha-popiah-quizinn-nu-sentral,Must-Try Popiah,Vegetable Salad Popiah (2 Rolls),Dish Description not available,MYR9.68,N/A,N/A
80,haha-popiah-quizinn-nu-sentral,Must-Try Popiah,Crispy Popiah (2 Rolls),Dish Description not available,MYR9.68,N/A,N/A
81,haha-popiah-quizinn-nu-sentral,Must-Try Popiah,Special Taufu Bakar,Dish Description not available,MYR10.37,N/A,N/A
82,haha-popiah-quizinn-nu-sentral,Must-Try Popiah,Penang Fruit Rojak,Dish Description not available,MYR10.37,N/A,N/A
83,moorthys-mathai-banana-leaf-brickfields,A La Carte,fish head,Dish Description not available,MYR20.00,N/A,N/A
84,moorthys-mathai-banana-leaf-brickfields,A La Carte,Fried Fish,Dish Description not available,MYR10.00,N/A,N/A
85,moorthys-mathai-banana-leaf-brickfields,A La Carte,Fried Chicken,Dish Description not available,MYR8.00,N/A,N/A
86,moorthys-mathai-banana-leaf-brickfields,A La Carte,Mutton Plate,Dish Description not available,MYR12.00,N/A,N/A
87,moorthys-mathai-banana-leaf-brickfields,A La Carte,Prawn Plate,Dish Description not available,MYR12.00,N/A,N/A
88,moorthys-mathai-banana-leaf-brickfields,A La Carte,Chicken 65,Dish Description not available,MYR8.00,N/A,N/A
89,moorthys-mathai-banana-leaf-brickfields,A La Carte,Sambal Boil Egg,Dish Description not available,MYR1.50,N/A,N/A
90,moorthys-mathai-banana-leaf-brickfields,A La Carte,Fish Cutlet,Dish Description not available,MYR4.00,N/A,N/A
91,moorthys-mathai-banana-leaf-brickfields,Banana Leaf Rice,Fried Chicken,Dish Description not available,MYR12.00,N/A,N/A
92,moorthys-mathai-banana-leaf-brickfields,Banana Leaf Rice,Chicken Peratal,Dish Description not available,MYR12.00,N/A,N/A
93,moorthys-mathai-banana-leaf-brickfields,Banana Leaf Rice,Chicken Varuval,Dish Description not available,MYR12.00,N/A,N/A
94,moorthys-mathai-banana-leaf-brickfields,Banana Leaf Rice,Sambal Chicken,Dish Description not available,MYR12.00,N/A,N/A
95,moorthys-mathai-banana-leaf-brickfields,Banana Leaf Rice,Fried Fish,Dish Description not available,MYR14.00,N/A,N/A
96,moorthys-mathai-banana-leaf-brickfields,Banana Leaf Rice,Curry Fish,Dish Description not available,MYR14.00,N/A,N/A
97,moorthys-mathai-banana-leaf-brickfields,Banana Leaf Rice,Sambal Fish,Dish Description not available,MYR14.00,N/A,N/A
98,moorthys-mathai-banana-leaf-brickfields,Banana Leaf Rice,Mutton Curry,Dish Description not available,MYR14.00,N/A,N/A
99,moorthys-mathai-banana-leaf-brickfields,Banana Leaf Rice,Mutton Peratal,Dish Description not available,MYR14.00,N/A,N/A
100,moorthys-mathai-banana-leaf-brickfields,Banana Leaf Rice,Prawn Sambal,Dish Description not available,MYR14.00,N/A,N/A
101,moorthys-mathai-banana-leaf-brickfields,Banana Leaf Rice,Vegetarian Rice,Dish Description not available,MYR8.00,N/A,N/A
102,moorthys-mathai-banana-leaf-brickfields,Banana Leaf Rice,Chicken 65 Rice,Dish Description not available,MYR12.00,N/A,N/A
103,jaffna-curry-house,Breakfast & Dinner,003. Puttu,1 PCS,MYR4.00,N/A,N/A
104,jaffna-curry-house,Breakfast & Dinner,004. Thosai,Dish Description not available,MYR3.00,N/A,N/A
105,jaffna-curry-house,Breakfast & Dinner,006. Masala Thosai,Dish Description not available,MYR5.00,N/A,N/A
106,jaffna-curry-house,Breakfast & Dinner,007. Ghee Thosai,Dish Description not available,MYR4.00,N/A,N/A
107,jaffna-curry-house,Breakfast & Dinner,008. Rawa Thosai,Dish Description not available,MYR3.50,N/A,N/A
108,jaffna-curry-house,Breakfast & Dinner,009. Rawa Masala,Dish Description not available,MYR4.00,N/A,N/A
109,jaffna-curry-house,Breakfast & Dinner,010. Onion Thosai,Dish Description not available,MYR3.50,N/A,N/A
110,jaffna-curry-house,Breakfast & Dinner,011. Onion Masala,Dish Description not available,MYR4.50,N/A,N/A
111,jaffna-curry-house,Breakfast & Dinner,012. Vettu Thosai,Dish Description not available,MYR3.00,N/A,N/A
112,jaffna-curry-house,Breakfast & Dinner,013. Podi Thosai,Dish Description not available,MYR3.50,N/A,N/A
113,jaffna-curry-house,Breakfast & Dinner,014. Egg Thosai,Dish Description not available,MYR4.00,N/A,N/A
114,jaffna-curry-house,Breakfast & Dinner,015. Uttapam,Dish Description not available,MYR3.20,N/A,N/A
115,jaffna-curry-house,Breakfast & Dinner,016. Onion Uttapam,Dish Description not available,MYR4.50,N/A,N/A
116,jaffna-curry-house,Breakfast & Dinner,017. Podi Uttapam,Dish Description not available,MYR3.50,N/A,N/A
117,jaffna-curry-house,Breakfast & Dinner,018. Appam,Dish Description not available,MYR3.00,N/A,N/A
118,jaffna-curry-house,Breakfast & Dinner,019. Egg Appam,Dish Description not available,MYR3.80,N/A,N/A
119,jaffna-curry-house,Breakfast & Dinner,020. Idiyappam,1 Set,MYR4.00,N/A,N/A
120,jaffna-curry-house,Breakfast & Dinner,021. Parotha,Dish Description not available,MYR2.20,N/A,N/A
121,jaffna-curry-house,Breakfast & Dinner,021. Roti Canai,Dish Description not available,MYR2.20,N/A,N/A
122,jaffna-curry-house,Breakfast & Dinner,022. Egg Parotha,Dish Description not available,MYR4.00,N/A,N/A
123,jaffna-curry-house,Breakfast & Dinner,022. Roti Canai Telur,Dish Description not available,MYR4.00,N/A,N/A
124,jaffna-curry-house,Breakfast & Dinner,023. Egg with Onion Parotha,Dish Description not available,MYR4.50,N/A,N/A
125,jaffna-curry-house,Breakfast & Dinner,023. Roti Telur Bawang,Dish Description not available,MYR4.50,N/A,N/A
126,jaffna-curry-house,Breakfast & Dinner,024. Chapathi,Dish Description not available,MYR2.80,N/A,N/A
127,jaffna-curry-house,Breakfast & Dinner,025. Puri,Dish Description not available,MYR2.80,N/A,N/A
128,jaffna-curry-house,Tea Break,043. Vegetable Rolls,Dish Description not available,MYR3.00,N/A,N/A
129,jaffna-curry-house,Sides,001. Vadai,1 Pc,MYR1.40,N/A,N/A
130,jaffna-curry-house,Sides,002. Idli,1 Set,MYR3.00,N/A,N/A
131,jaffna-curry-house,Beverages,046. Tea,Hot,MYR3.00,from N/A,N/A
132,jaffna-curry-house,Beverages,047. Tea with Cow's Milk,Hot,MYR4.00,N/A,N/A
133,jaffna-curry-house,Beverages,048. Ceylon Tea,Hot,MYR4.00,N/A,N/A
134,jaffna-curry-house,Beverages,049. Black Tea,Dish Description not available,MYR2.50,from N/A,N/A
135,jaffna-curry-house,Beverages,050. Coffee,Dish Description not available,MYR3.00,from N/A,N/A
136,jaffna-curry-house,Beverages,051. Black Coffee,Dish Description not available,MYR2.50,from N/A,N/A
137,jaffna-curry-house,Beverages,052. Bru Coffee,Hot,MYR3.50,N/A,N/A
138,jaffna-curry-house,Beverages,053. Bru Coffee with Cow's Milk,Hot,MYR4.00,N/A,N/A
139,jaffna-curry-house,Beverages,054. Ceylon Coffee,Hot,MYR4.00,N/A,N/A
140,jaffna-curry-house,Beverages,055. Ceylon Coffee O,Hot,MYR3.00,N/A,N/A
141,jaffna-curry-house,Beverages,056. Masala Coffee,Dish Description not available,MYR4.50,N/A,N/A
142,jaffna-curry-house,Beverages,057. Masala Tea,Dish Description not available,MYR4.50,N/A,N/A
143,jaffna-curry-house,Beverages,058. Milo,Dish Description not available,MYR3.50,from N/A,N/A
144,jaffna-curry-house,Beverages,059. Nescafe,Dish Description not available,MYR3.50,from N/A,N/A
145,jaffna-curry-house,Beverages,060. Nescafe O,Dish Description not available,MYR2.80,from N/A,N/A
146,jaffna-curry-house,Beverages,062. Ginger Tea,Hot,MYR3.50,N/A,N/A
147,jaffna-curry-house,Beverages,063. Ginger tea with Cow's Milk,Hot,MYR4.00,N/A,N/A
148,jaffna-curry-house,Beverages,064. Butter Milk,Dish Description not available,MYR3.50,N/A,N/A
149,jaffna-curry-house,Beverages,065. Lime Juice,Dish Description not available,MYR2.80,from N/A,N/A
150,jaffna-curry-house,Beverages,067. Syrup,Dish Description not available,MYR2.80,from N/A,N/A
151,ceylon-flavours,Starters,Vegetables Cutlets,Served with 3 vegetables cutlets & dipping sauce,MYR6.00,N/A,N/A
152,ceylon-flavours,Starters,Fish Cutlets,Served with 3 fish cutlets & dipping sauce,MYR8.00,N/A,N/A
153,ceylon-flavours,Starters,Mutton Cutlets,Served with 2 mutton cutlets & dipping sauce,MYR10.00,N/A,N/A
154,ceylon-flavours,Starters,Coconut Prawn,"Served with prawn coated, coconut flakes & ceylon spice fried",MYR15.00,N/A,N/A
155,ceylon-flavours,Puttu,White Puttu,Served white rice puttu comes with sambal & veg curry,MYR6.00,N/A,N/A
156,ceylon-flavours,Puttu,Red Puttu,Served red rice puttu comes with sambal & veg curry,MYR6.00,N/A,N/A
157,ceylon-flavours,Puttu,kelvaragu Puttu,Served kelvaragu puttu comes with sambal & veg cury,MYR6.00,N/A,N/A
158,ceylon-flavours,Puttu,Sakkarai Puttu,Served sakarai or brown sugar puttu comes with coconut flakes,MYR6.00,N/A,N/A
159,ceylon-flavours,Puttu,Fish Puttu,Served puttu steamed with grilled fish & ceylon spice,MYR15.00,N/A,N/A
160,ceylon-flavours,Puttu,Mutton Puttu,Served puttu steamed with jaffna style mutton curry & ceylon spice,MYR15.00,N/A,N/A
161,ceylon-flavours,Thosai,Yarlpaanam Thosai,Served thosai made with turmeric powder & ceylon spice,MYR4.00,N/A,N/A
162,ceylon-flavours,Thosai,Yarlpaanam Ghee Thosai,"Served thosai made with turmeric powder, ceylon spice & ghee",MYR5.00,N/A,N/A
163,ceylon-flavours,Thosai,Egg thosai,"Served, egg is cook in the middle of the thosai comes with fish curry",MYR5.00,N/A,N/A
164,ceylon-flavours,Thosai,Masala Thosai,Served with ceylon veg masala cooked with spice,MYR6.00,N/A,N/A
165,ceylon-flavours,Thosai,Spicy Mushroom Thosai,Served with fresh mushroom sliced & cooked inside the masala thosai.,MYR7.00,N/A,N/A
166,ceylon-flavours,Curry / Varuval,Vegetable Pirattal,Served with vegetable pirattal of the day,MYR5.00,N/A,N/A
167,ceylon-flavours,Curry / Varuval,Chicken Curry,Served with chicken cooked & ceylon spice,MYR8.00,N/A,N/A
168,ceylon-flavours,Curry / Varuval,Chicken Varuval,"Served with chicken varuval is semi dry, spice masala coated on chicken pieces",MYR8.00,N/A,N/A
169,ceylon-flavours,Curry / Varuval,Mutton Curry,Served with boneless mutton curry,MYR13.00,N/A,N/A
170,ceylon-flavours,Curry / Varuval,Mutton Varuval,Served with mutton is semi dry & spice masala coated on mutton pieces,MYR13.00,N/A,N/A
171,ceylon-flavours,Curry / Varuval,Crab Fry,Served with crab fried & ceylon spice,MYR20.00,N/A,N/A
172,ceylon-flavours,Curry / Varuval,Crab Curry,Served with blue crab cooked & ceylon spice,MYR20.00,N/A,N/A
173,ceylon-flavours,Curry / Varuval,Squid Curry,"Served with Squid slowly cooked, ceylon spice & style",MYR13.00,N/A,N/A
174,ceylon-flavours,Curry / Varuval,Squid Varuval,Served with squid is semi dry & spice masala coated on squid pieces,MYR13.00,N/A,N/A
175,ceylon-flavours,Curry / Varuval,Sura Puttu,Served with sura flakes cooked in ceylon style,MYR9.00,N/A,N/A
176,ceylon-flavours,Pirattal / Goreng,Puttu Vegetable Pirattal,Served puttu mix with vegetables,MYR8.00,N/A,N/A
177,ceylon-flavours,Pirattal / Goreng,Puttu Egg,Served puttu mix with vegetable & egg,MYR9.00,N/A,N/A
178,ceylon-flavours,Pirattal / Goreng,Puttu Chicken,Served puttu mix with chicken,MYR11.00,N/A,N/A
179,ceylon-flavours,Pirattal / Goreng,Puttu Mutton,Served puttu mix with boneless mutton,MYR13.00,N/A,N/A
180,ceylon-flavours,Pirattal / Goreng,Puttu Seafood,Served puttu mix with seafood,MYR15.00,N/A,N/A
181,ceylon-flavours,Pirattal / Goreng,Idiyappam Vegetable,Served with idiyappam is mix vegetables,MYR8.00,N/A,N/A
182,ceylon-flavours,Pirattal / Goreng,Idiyappam Egg,Served wtih Idiyappam is mix vegetables & eggs,MYR9.00,N/A,N/A
183,ceylon-flavours,Pirattal / Goreng,Idiyappam Chicken,"Served idiyappam is mix with chicken,veg & eggs",MYR11.00,N/A,N/A
184,ceylon-flavours,Pirattal / Goreng,Idiyappam Mutton,"Served idiyappam is mix with mutton ,veg and eggs",MYR13.00,N/A,N/A
185,ceylon-flavours,Pirattal / Goreng,Idiyappam Seafood,"Served idiyappam is mix with seafood , veg & eggs",MYR15.00,N/A,N/A
186,ceylon-flavours,Specials,Odiyal Kool,"Served odiyal kool is the combination of seafood, it almost tastes like a spicy soup",MYR13.00,N/A,N/A
187,ceylon-flavours,Specials,Rasavalli Kilangu,Served cooked with coconut milk,MYR10.00,N/A,N/A
188,ceylon-flavours,Specials,Jaffna Seafood Fried Rice,Served combination of seafood & ceylon spicy sauce mix with rice,MYR15.00,N/A,N/A
189,ceylon-flavours,Kottu Roti,Vegetable Kothu Roti,Dish Description not available,MYR8.00,N/A,N/A
190,ceylon-flavours,Kottu Roti,Chicken Kottu Roti,Dish Description not available,MYR11.00,N/A,N/A
191,ceylon-flavours,Kottu Roti,Egg Kottu Roti,Dish Description not available,MYR9.00,N/A,N/A
192,ceylon-flavours,Kottu Roti,Mutton Kottu Roti,Dish Description not available,MYR13.00,N/A,N/A
193,ceylon-flavours,Kottu Roti,Seafood Kottu Roti,Dish Description not available,MYR15.00,N/A,N/A
194,ceylon-flavours,Kottu Roti,Special Kottu Roti,Dish Description not available,MYR15.00,N/A,N/A
195,ceylon-flavours,Lunch,Vegetable Rice Set,"Served with 3 vegetables, rice , sambar & rasam",MYR9.00,N/A,N/A
196,ceylon-flavours,Lunch,Chicken Rice Set,"Served with chicken curry , 2 vegetables,   rice, sambar & rasam",MYR12.00,N/A,N/A
197,ceylon-flavours,Lunch,Mutton Rice set,"Served with boneless mutton curry, rice,  2 vegetables ,sambar & rasam",MYR15.00,N/A,N/A
198,ceylon-flavours,Lunch,Fish Rice Set,"Served with tengirri slice cooked ceylon spice , rice, vegetables, sambar & rasam",MYR15.00,N/A,N/A
199,ceylon-flavours,Lunch,Crab Curry,"Served with blue crab cooked, ceylon spice,  rice, vegetables & rasam",MYR20.00,N/A,N/A
200,ceylon-flavours,Appam,Plain Appam,Served plain appam comes with spicy jaffan sambal,MYR3.00,N/A,N/A
201,ceylon-flavours,Appam,Sweet Appam,Served with sweet appam is cooked in brown sugar & coconut milk,MYR3.50,N/A,N/A
202,ceylon-flavours,Appam,Egg Appam,Served egg appam come with sambal,MYR4.50,N/A,N/A
203,ceylon-flavours,Appam,Real Cinnamon Appam,Served with appam is cooked in real cinnamon powder,MYR4.00,N/A,N/A
204,ceylon-flavours,Appam,Fruit Appam,Served appam is cooked in real fruit,MYR5.00,N/A,N/A
205,ceylon-flavours,Beverages,Ceylon Tea,Served with real ceylon tea,MYR4.00,N/A,N/A
206,ceylon-flavours,Beverages,Ceylon Milk Tea,Served with real ceylon tea &  fresh milk,MYR4.00,N/A,N/A
207,ceylon-flavours,Beverages,Jaffna Roast coffee,Served with roast coffee & milk,MYR5.00,N/A,N/A
208,ceylon-flavours,Beverages,Real Ginger Tea,Served with fresh Ginger Ceylon Tea,MYR4.00,N/A,N/A
209,ceylon-flavours,Beverages,Mango Lassi,Served with fresh mango lassi,MYR8.00,N/A,N/A
210,ceylon-flavours,Beverages,Orange Juice,Served with fresh orange juice,MYR6.00,N/A,N/A
211,ceylon-flavours,Beverages,Apple Juice,Served with fresh apple juice,MYR6.00,N/A,N/A
212,ceylon-flavours,Beverages,Lemon Juice,Served with fresh lemon juice,MYR5.00,N/A,N/A
213,ceylon-flavours,Beverages,"Apple,Orange &  Ginger",Served with mix of fresh  apple & orange ginger,MYR6.00,N/A,N/A
214,ess-pasta-bilities,Salads,House Salad,Penne pasta salad,MYR18.00,MYR15.30,N/A
215,ess-pasta-bilities,Salads,Caesar Salad,Dish Description not available,MYR10.00,MYR8.50,N/A
216,ess-pasta-bilities,Salads,Coleslaw,Dish Description not available,MYR8.00,MYR6.80,N/A
217,ess-pasta-bilities,Soups,Mushroom Soup,Dish Description not available,MYR7.00,MYR5.95,N/A
218,ess-pasta-bilities,Soups,Mushroom Soup with Chicken Cubes,Dish Description not available,MYR10.00,MYR8.50,N/A
219,ess-pasta-bilities,Build Your Own Pasta,Build Your Own Pasta,Dish Description not available,MYR15.00,from MYR12.75,N/A
220,ess-pasta-bilities,Build Your Own Mac & Cheese,Build Your Own Mac & Cheese,Dish Description not available,MYR12.00,from MYR10.20,N/A
221,ess-pasta-bilities,Happy Pasta Sets,Carbonara Spaghetti,Served with chicken ham & sauteed mushroom,MYR24.00,MYR20.40,N/A
222,ess-pasta-bilities,Happy Pasta Sets,Bolognese Spaghetti,Served with beef bacon,MYR22.00,MYR18.70,N/A
223,ess-pasta-bilities,Happy Pasta Sets,Penne Pesto,Served with grilled chicken,MYR22.00,MYR18.70,N/A
224,ess-pasta-bilities,Happy Pasta Sets,Alfredo Spaghetti,Penne alfredo served with grilled prawns & sauteed mushroom,MYR22.50,MYR19.12,N/A
225,ess-pasta-bilities,Happy Pasta Sets,Spaghetti Marinara Meatballs,"The best you can ever get, tomato sauce based spaghetti with beef meatballs",MYR22.00,MYR18.70,N/A
226,ess-pasta-bilities,Happy Pasta Sets,Penne Bolognese,Penne pasta with marinara sauce & chicken meatballs,MYR21.50,MYR18.28,N/A
227,ess-pasta-bilities,Happy Pasta Sets,Spaghetti Aglio Oglio,"Served with beef bacon bits mushroom, chili flakes & almond flakes",MYR21.50,MYR18.28,N/A
228,ess-pasta-bilities,Sides,Chicken Wings Fried Original,Dish Description not available,MYR14.00,MYR11.90,N/A
229,ess-pasta-bilities,Sides,Chicken Tenders Original,Dish Description not available,MYR14.00,MYR11.90,N/A
230,ess-pasta-bilities,Sides,Spicy Chicken Wings,Dish Description not available,MYR16.00,MYR13.60,N/A
231,ess-pasta-bilities,Sides,Honey Chicken Wings,Dish Description not available,MYR18.00,MYR15.30,N/A
