,restaurant_name,dish_category_title,dish_name,dish_description,original_price,discounted_price,image_url
1051,pisa-corner-chinese-pancake,Pancake,9. Ham,Dish Description not available,MYR3.60,N/A,N/A
1052,pisa-corner-chinese-pancake,Pancake,10. Sausage,Dish Description not available,MYR3.60,N/A,N/A
1053,pisa-corner-chinese-pancake,Pancake,11. Cheese and Peanut,Dish Description not available,MYR3.60,N/A,N/A
1054,pisa-corner-chinese-pancake,Pancake,12. Omega Egg and Peanut,Dish Description not available,MYR3.60,N/A,N/A
1055,pisa-corner-chinese-pancake,Pancake,"13. Banana, Raisin and Peanut",Dish Description not available,MYR3.60,N/A,N/A
1056,pisa-corner-chinese-pancake,Pancake,"14. Banana,Chocolate and Peanut",Dish Description not available,MYR3.60,N/A,N/A
1057,pisa-corner-chinese-pancake,Pancake,"15. Banana, Coconut and Peanut",Dish Description not available,MYR3.60,N/A,N/A
1058,pisa-corner-chinese-pancake,Pancake,"16. Banana, Sweet Corn and Peanut",Dish Description not available,MYR3.60,N/A,N/A
1059,pisa-corner-chinese-pancake,Pancake,"17. Peanut Butter, Banana and Peanut",Dish Description not available,MYR3.60,N/A,N/A
1060,pisa-corner-chinese-pancake,Pancake,18. Peanut Butter and Raisin and Peanut,Dish Description not available,MYR3.60,N/A,N/A
1061,pisa-corner-chinese-pancake,Pancake,"19. Peanut Butter, Chocolate and Peanut",Dish Description not available,MYR3.60,N/A,N/A
1062,pisa-corner-chinese-pancake,Pancake,"20. Peanut Butter, Coconut and Peanut",Dish Description not available,MYR3.60,N/A,N/A
1063,pisa-corner-chinese-pancake,Pancake,"21. Peanut Butter, Sweet Corn and Peanut",Dish Description not available,MYR3.60,N/A,N/A
1064,pisa-corner-chinese-pancake,Pancake,"22. Raisin, Coconut and Peanut",Dish Description not available,MYR3.60,N/A,N/A
1065,pisa-corner-chinese-pancake,Pancake,"23. Raisin, Chocolate and Peanut",Dish Description not available,MYR3.60,N/A,N/A
1066,pisa-corner-chinese-pancake,Pancake,"24. Raisin, Sweet Corn and Peanut",Dish Description not available,MYR3.60,N/A,N/A
1067,pisa-corner-chinese-pancake,Pancake,25. Prok Flossy,Dish Description not available,MYR4.30,N/A,N/A
1068,pisa-corner-chinese-pancake,Pancake,26. Tuna Fish,Dish Description not available,MYR4.30,N/A,N/A
1069,pisa-corner-chinese-pancake,Pancake,"27. Cheese, Sweet Corn and Peanut",Dish Description not available,MYR4.30,N/A,N/A
1070,pisa-corner-chinese-pancake,Pancake,"28. Cheese, Coconut and Peanut",Dish Description not available,MYR4.30,N/A,N/A
1071,pisa-corner-chinese-pancake,Pancake,"29. Cheese, peanut Butter and Peanut",Dish Description not available,MYR4.30,N/A,N/A
1072,pisa-corner-chinese-pancake,Pancake,"30. Cheese, Banana and Peanut",Dish Description not available,MYR4.30,N/A,N/A
1073,pisa-corner-chinese-pancake,Pancake,"31. Cheese, Raisin and Peanut",Dish Description not available,MYR4.30,N/A,N/A
1074,pisa-corner-chinese-pancake,Pancake,"32. Cheese, Chocolate and Peanut",Dish Description not available,MYR4.30,N/A,N/A
1075,pisa-corner-chinese-pancake,Pancake,"33. Omega Egg, Sweet Corn and peanut",Dish Description not available,MYR4.30,N/A,N/A
1076,pisa-corner-chinese-pancake,Pancake,"34. Omega Egg, Coconut and Peanut",Dish Description not available,MYR4.30,N/A,N/A
1077,pisa-corner-chinese-pancake,Pancake,"35. Omega Egg, Peanut Butter and Peanut",Dish Description not available,MYR4.30,N/A,N/A
1078,pisa-corner-chinese-pancake,Pancake,"36. Omega Egg, Banana and Peanut",Dish Description not available,MYR4.30,N/A,N/A
1079,pisa-corner-chinese-pancake,Pancake,"37. Omega Egg, Raisin and Peanut",Dish Description not available,MYR4.30,N/A,N/A
1080,pisa-corner-chinese-pancake,Pancake,"38. Omega Egg, Chocolate and Peanut",Dish Description not available,MYR4.30,N/A,N/A
1081,pisa-corner-chinese-pancake,Pancake,"39. Banana, Raisin, Chocolate and Peanut",Dish Description not available,MYR4.30,N/A,N/A
1082,pisa-corner-chinese-pancake,Pancake,"40. Banana, Raisin, peanut Butter and Peanut",Dish Description not available,MYR4.30,N/A,N/A
1083,pisa-corner-chinese-pancake,Pancake,41. Salad Seafood,Dish Description not available,MYR5.00,N/A,N/A
1084,pisa-corner-chinese-pancake,Pancake,42. Ham and Cheese,Dish Description not available,MYR5.00,N/A,N/A
1085,pisa-corner-chinese-pancake,Pancake,43. Ham and Sausage,Dish Description not available,MYR5.00,N/A,N/A
1086,pisa-corner-chinese-pancake,Pancake,44. Sausage and Cheese,Dish Description not available,MYR5.00,N/A,N/A
1087,pisa-corner-chinese-pancake,Pancake,45. Ham and Omega Egg,Dish Description not available,MYR5.00,N/A,N/A
1088,pisa-corner-chinese-pancake,Pancake,46. Sausage and Omega Egg,Dish Description not available,MYR5.00,N/A,N/A
1089,pisa-corner-chinese-pancake,Pancake,"47. Cheese, Omega Egg and Peanut",Dish Description not available,MYR5.00,N/A,N/A
1090,pisa-corner-chinese-pancake,Pancake,"48. Banana, Raisin, Cheese and Peanut",Dish Description not available,MYR5.00,N/A,N/A
1091,pisa-corner-chinese-pancake,Pancake,"49. Banana, Chocolate, Cheese and Peanut",Dish Description not available,MYR5.00,N/A,N/A
1092,pisa-corner-chinese-pancake,Pancake,"50. Banana, Sweet Corn, Cheese and Peanut",Dish Description not available,MYR5.00,N/A,N/A
1093,pisa-corner-chinese-pancake,Pancake,"51. Peanut Butter, Banana, Cheese and Peanut",Dish Description not available,MYR5.00,N/A,N/A
1094,pisa-corner-chinese-pancake,Pancake,"52. Peanut Butter, Raisin, Cheese and Peanut",Dish Description not available,MYR5.00,N/A,N/A
1095,pisa-corner-chinese-pancake,Pancake,"53. Peanut Butter, Chocolate and Cheese and Peanut",Dish Description not available,MYR5.00,N/A,N/A
1096,pisa-corner-chinese-pancake,Pancake,"54. Peanut Butter, Sweet Corn and Cheese and Peanut",Dish Description not available,MYR5.00,N/A,N/A
1097,pisa-corner-chinese-pancake,Pancake,"55. Raisin, Chocolate, Cheese and Peanut",Dish Description not available,MYR5.00,N/A,N/A
1098,pisa-corner-chinese-pancake,Pancake,"56. Raisin, Sweet Corn and Cheese and Peanut",Dish Description not available,MYR5.00,N/A,N/A
1099,pisa-corner-chinese-pancake,Pancake,57. Tuna Fish and Cheese,Dish Description not available,MYR5.80,N/A,N/A
1100,pisa-corner-chinese-pancake,Pancake,58. Pork Flossy and Cheese,Dish Description not available,MYR5.80,N/A,N/A
1101,pisa-corner-chinese-pancake,Pancake,59. Tuna Fish and Omega Egg,Dish Description not available,MYR5.80,N/A,N/A
1102,pisa-corner-chinese-pancake,Pancake,60. Pork Flossy and Omega Egg,Dish Description not available,MYR5.80,N/A,N/A
1103,pisa-corner-chinese-pancake,Pancake,"61. Cheese, Omega and Sweet Corn and Peanut",Dish Description not available,MYR5.80,N/A,N/A
1104,pisa-corner-chinese-pancake,Pancake,"62. Ham, Cheese and Omega Egg",Dish Description not available,MYR6.50,N/A,N/A
1105,pisa-corner-chinese-pancake,Pancake,"63. Sausage, Cheese and Omega Egg",Dish Description not available,MYR6.50,N/A,N/A
1106,pisa-corner-chinese-pancake,Pancake,"64. Ham, Sausage and Omega Egg",Dish Description not available,MYR6.50,N/A,N/A
1107,pisa-corner-chinese-pancake,Pancake,"65. Ham, Sausage and Cheese",Dish Description not available,MYR6.50,N/A,N/A
1108,pisa-corner-chinese-pancake,Pancake,66. Salad Seafood and Cheese,Dish Description not available,MYR6.50,N/A,N/A
1109,pisa-corner-chinese-pancake,Pancake,67. Salad Seafood and Omega Egg,Dish Description not available,MYR6.50,N/A,N/A
1110,pisa-corner-chinese-pancake,Pancake,"68. Ham, Sausage, Cheese and Omega Egg",Dish Description not available,MYR7.50,N/A,N/A
1111,kak-ramlah-ram-cucur-udang-special,Mains,Cucur Udang,"Comes with cucur, telur, timun, sosej, fishcake, ubi and tauhu",MYR5.80,N/A,N/A
1112,kak-ramlah-ram-cucur-udang-special,Mains,Laksa,"Comes with laksa, kuah, telur and sayur",MYR4.80,N/A,N/A
1113,joo-yee-bak-kut-teh,Main,Bak Kut Teh Set,Served with rice,MYR15.00,from N/A,N/A
1114,s-coconut-shake,Coconut Shakes,Coconut Shake Biasa,Served with 1 scoop of vanilla ice cream,MYR6.90,from MYR5.52,N/A
1115,s-coconut-shake,Coconut Shakes,Coconut Shake Boba,With 1 scoop of Vanilla Ice-cream,MYR7.90,from MYR6.32,N/A
1116,s-coconut-shake,Coconut Shakes,Coconut Shake Boba Brown Sugar,Served with 1 scoop of vanilla ice cream,MYR8.50,from MYR6.80,N/A
1117,s-coconut-shake,Coconut Shakes,Coconut Shake Pudding Mango,Served with 1 scoop of vanilla ice cream,MYR7.90,from MYR6.32,N/A
1118,s-coconut-shake,Coconut Shakes,Coconut Shake Natadecoco,Served with 1 scoop of vanilla ice cream,MYR6.90,from MYR5.52,N/A
1119,s-coconut-shake,Coconut Shakes,Coconut Shake Caramel,Served with 1 scoop of vanilla ice cream,MYR7.90,from MYR6.32,N/A
1120,s-coconut-shake,Coconut Shakes,Coconut Shake Mango,Served with 1 scoop of vanilla ice cream,MYR7.90,from MYR6.32,N/A
1121,s-coconut-shake,Coconut Shakes,Coconut Shake Strawberry,Served with 1 scoop of vanilla ice cream,MYR6.90,from MYR5.52,N/A
1122,s-coconut-shake,Coconut Shakes,Coconut Shake Oreo,Large,MYR7.90,from MYR6.32,N/A
1123,s-coconut-shake,Coconut Shakes,Coconut Shake Almond-Nut,Large,MYR8.90,from MYR7.12,N/A
1124,s-coconut-shake,Fruity Shake,Mango Shake,With 1 scoop of Vanilla Ice-cream,MYR6.90,from MYR5.52,N/A
1125,s-coconut-shake,Fruity Shake,Strawberry Shake,Served with 1 scoop of vanilla ice cream,MYR6.90,from MYR5.52,N/A
1126,s-coconut-shake,Fruity Shake,Mocha Shake,Dish Description not available,MYR6.90,from MYR5.52,N/A
1127,s-coconut-shake,Fruity Shake,Cocoa Chip Shake,With 1 scoop of vanilla ice cream,MYR6.90,from MYR5.52,N/A
1128,s-coconut-shake,Fruity Shake,Matcha Green Tea Shake,Dish Description not available,MYR6.90,from MYR5.52,N/A
1129,s-coconut-shake,Juice,Manggo Passion,With 1 scoop of Vanilla Ice-cream,MYR6.90,from MYR5.52,N/A
1130,ah-teong-char-koay-teow,Mains,Char Koay Teow,Dish Description not available,MYR6.80,from N/A,N/A
1131,ah-teong-char-koay-teow,Mains,Char Mee,Dish Description not available,MYR6.80,from N/A,N/A
1132,ah-teong-char-koay-teow,Mains,Char Chee Cheong Fun,Dish Description not available,MYR6.80,from N/A,N/A
1133,cube-coffee-one-precinct,Beverages,Cube Coffee,Iced 16oz,MYR9.90,N/A,N/A
1134,cube-coffee-one-precinct,Beverages,Cocoa Orea,Iced 16oz,MYR9.90,N/A,N/A
1135,cube-coffee-one-precinct,Beverages,Cocoa Mint,Iced 16oz,MYR11.90,N/A,N/A
1136,cube-coffee-one-precinct,Beverages,Espresso,Dish Description not available,MYR8.90,N/A,N/A
1137,cube-coffee-one-precinct,Beverages,Americano,Dish Description not available,MYR8.90,from N/A,N/A
1138,cube-coffee-one-precinct,Beverages,Cappuccino,Dish Description not available,MYR8.90,from N/A,N/A
1139,cube-coffee-one-precinct,Beverages,Latte,Dish Description not available,MYR8.90,from N/A,N/A
1140,cube-coffee-one-precinct,Beverages,Mocha,Dish Description not available,MYR8.90,from N/A,N/A
1141,cube-coffee-one-precinct,Beverages,Cocoa,Dish Description not available,MYR8.90,from N/A,N/A
1142,cube-coffee-one-precinct,Beverages,Green Tea,Dish Description not available,MYR8.90,from N/A,N/A
1143,cube-coffee-one-precinct,Beverages,Honey Milk,Hot 12oz,MYR8.90,N/A,N/A
1144,cube-coffee-one-precinct,Ice Blended,Ice blended Coffee Caramel,Dish Description not available,MYR11.90,N/A,N/A
1145,cube-coffee-one-precinct,Ice Blended,Ice blended with Cocoa,Dish Description not available,MYR11.90,N/A,N/A
1146,cube-coffee-one-precinct,Ice Blended,Ice blended Green Tea,Dish Description not available,MYR11.90,N/A,N/A
1147,cube-coffee-one-precinct,Ice Blended,Ice Blended Cappucino,Dish Description not available,MYR11.90,N/A,N/A
1148,cube-coffee-one-precinct,Ice Blended,Ice Blended Mocha,Dish Description not available,MYR11.90,N/A,N/A
1149,cube-coffee-one-precinct,Ice Blended,Ice Blended Cocoa Banana,Dish Description not available,MYR12.90,N/A,N/A
1150,cube-coffee-one-precinct,Juices,Apple Juice,Dish Description not available,MYR7.90,N/A,N/A
1151,cube-coffee-one-precinct,Juices,Mango Juice,Dish Description not available,MYR7.90,N/A,N/A
1152,cube-coffee-one-precinct,Juices,Strawberry Juice,Dish Description not available,MYR7.90,N/A,N/A
1153,cube-coffee-one-precinct,Soda Juices,Apple Soda Juice,Dish Description not available,MYR8.90,N/A,N/A
1154,cube-coffee-one-precinct,Soda Juices,Mango Soda Juice,Dish Description not available,MYR8.90,N/A,N/A
1155,cube-coffee-one-precinct,Soda Juices,Strawberry Soda Juice,Dish Description not available,MYR8.90,N/A,N/A
1156,cube-coffee-one-precinct,Soda Juices,Citron Vert & Sour Plum,Dish Description not available,MYR8.90,N/A,N/A
1157,cube-coffee-one-precinct,Yogurt Beverages,Apple Yogurt Blended,Dish Description not available,MYR12.90,N/A,N/A
1158,cube-coffee-one-precinct,Yogurt Beverages,Mango Yogurt Blended,Dish Description not available,MYR12.90,N/A,N/A
1159,cube-coffee-one-precinct,Yogurt Beverages,Strawberry Yogurt Blended,Dish Description not available,MYR12.90,N/A,N/A
1160,cube-coffee-one-precinct,Flavour Latte,Caramel Latte,Dish Description not available,MYR10.90,N/A,N/A
1161,cube-coffee-one-precinct,Flavour Latte,Hazelnut Latte,Dish Description not available,MYR9.90,from N/A,N/A
1162,cube-coffee-one-precinct,Flavour Latte,Vanilla Latte,Dish Description not available,MYR10.90,N/A,N/A
1163,cube-coffee-one-precinct,Flavour Latte,Rose Coffee,Dish Description not available,MYR9.90,from N/A,N/A
1164,cube-coffee-one-precinct,Sweet Potato,Sweet Potato & Strawberry,Dish Description not available,MYR12.90,N/A,N/A
1165,cube-coffee-one-precinct,Sweet Potato,Sweet Potato,Dish Description not available,MYR11.90,from N/A,N/A
1166,hakka-mee-top-taste-kampung-jawa-,Beverages Hot,Kopi O,Dish Description not available,MYR2.96,N/A,N/A
1167,hakka-mee-top-taste-kampung-jawa-,Beverages Hot,Teh O,Dish Description not available,MYR2.96,N/A,N/A
1168,hakka-mee-top-taste-kampung-jawa-,Beverages Hot,Nescafe,Dish Description not available,MYR4.45,N/A,N/A
1169,hakka-mee-top-taste-kampung-jawa-,Beverages Hot,Teh,Dish Description not available,MYR3.70,N/A,N/A
1170,hakka-mee-top-taste-kampung-jawa-,Beverages Hot,Kopi,Dish Description not available,MYR3.70,N/A,N/A
1171,hakka-mee-top-taste-kampung-jawa-,Beverages Hot,Milo,Dish Description not available,MYR4.45,N/A,N/A
1172,hakka-mee-top-taste-kampung-jawa-,Beverages Cold,Kopi Ice,Dish Description not available,MYR3.70,N/A,N/A
1173,hakka-mee-top-taste-kampung-jawa-,Beverages Cold,Teh O Ice,Dish Description not available,MYR2.96,N/A,N/A
1174,hakka-mee-top-taste-kampung-jawa-,Beverages Cold,Kopi O Ice,Dish Description not available,MYR2.96,N/A,N/A
1175,hakka-mee-top-taste-kampung-jawa-,Beverages Cold,Teh Ice,Dish Description not available,MYR3.70,N/A,N/A
1176,hakka-mee-top-taste-kampung-jawa-,Beverages Cold,Milo Ice,Dish Description not available,MYR4.45,N/A,N/A
1177,hakka-mee-top-taste-kampung-jawa-,Beverages Cold,Nescafe Ice,Dish Description not available,MYR4.45,N/A,N/A
1178,hakka-mee-top-taste-kampung-jawa-,Noodle,Hakka Mee,Dish Description not available,MYR5.90,from N/A,N/A
1179,restoran-mamu-anwar,Mains,Mee Goreng,Dish Description not available,MYR7.40,N/A,N/A
1180,restoran-mamu-anwar,Mains,Maggi Goreng,Dish Description not available,MYR7.40,N/A,N/A
1181,restoran-mamu-anwar,Mains,Maggi Goreng Sotong,Dish Description not available,MYR8.90,N/A,N/A
1182,restoran-mamu-anwar,Mains,Mee Goreng Sotong,Dish Description not available,MYR8.90,N/A,N/A
1183,restoran-mamu-anwar,Mains,Mee Rebus,Dish Description not available,MYR7.40,N/A,N/A
1184,restoran-mamu-anwar,Mains,Bihun Goreng,Dish Description not available,MYR7.90,N/A,N/A
1185,restoran-mamu-anwar,Mains,Kuey Teow Rebus,Dish Description not available,MYR7.90,N/A,N/A
1186,restoran-mamu-anwar,Mains,Bihun Rebus,Dish Description not available,MYR7.90,N/A,N/A
1187,restoran-mamu-anwar,Mains,Bihun Rebus Sotong,Dish Description not available,MYR8.90,N/A,N/A
1188,restoran-mamu-anwar,Mains,Bihun Goreng Telur Mata,Dish Description not available,MYR8.90,N/A,N/A
1189,restoran-mamu-anwar,Mains,Kuey Teow Rebus Sotong,Dish Description not available,MYR8.90,N/A,N/A
1190,restoran-mamu-anwar,Mains,Mee Rebus,Dish Description not available,MYR7.40,N/A,N/A
1191,restoran-mamu-anwar,Mains,Bihun Goreng Sotong,Dish Description not available,MYR8.90,N/A,N/A
1192,restoran-mamu-anwar,Mains,Kuey Teow Rebus Sotong,Dish Description not available,MYR8.90,N/A,N/A
1193,restoran-mamu-anwar,Mains,Kuey Teow Goreng,Dish Description not available,MYR7.90,N/A,N/A
1194,restoran-mamu-anwar,Mains,Bihun Rebus Sotong,Dish Description not available,MYR8.90,N/A,N/A
1195,restoran-mamu-anwar,Mains,Kuey Teow Goreng Sotong,Dish Description not available,MYR8.90,N/A,N/A
1196,restoran-mamu-anwar,Mains,Mee Rebus,Dish Description not available,MYR7.40,N/A,N/A
1197,restoran-mamu-anwar,Beverages,Teh Tarik,Dish Description not available,MYR2.20,from N/A,N/A
1198,restoran-mamu-anwar,Beverages,Kopi,Dish Description not available,MYR2.20,from N/A,N/A
1199,restoran-mamu-anwar,Beverages,Kopi O,Dish Description not available,MYR2.00,from N/A,N/A
1200,restoran-mamu-anwar,Beverages,Teh O,Dish Description not available,MYR2.00,from N/A,N/A
1201,restoran-mamu-anwar,Beverages,Teh O Halia,Dish Description not available,MYR2.20,from N/A,N/A
1202,restoran-mamu-anwar,Beverages,Teh O Limau,Dish Description not available,MYR2.20,from N/A,N/A
1203,restoran-mamu-anwar,Beverages,Halia O,Dish Description not available,MYR2.00,from N/A,N/A
1204,restoran-mamu-anwar,Beverages,Nescafe,Dish Description not available,MYR3.60,from N/A,N/A
1205,restoran-mamu-anwar,Beverages,Nescafe O,Dish Description not available,MYR3.30,from N/A,N/A
1206,restoran-mamu-anwar,Beverages,Milo,Dish Description not available,MYR3.60,from N/A,N/A
1207,restoran-mamu-anwar,Beverages,Milo O,Dish Description not available,MYR3.30,from N/A,N/A
1208,restoran-mamu-anwar,Beverages,Neslo,Dish Description not available,MYR3.90,from N/A,N/A
1209,restoran-mamu-anwar,Beverages,Limau,Dish Description not available,MYR2.20,from N/A,N/A
1210,restoran-mamu-anwar,Beverages,Sirap,Dish Description not available,MYR2.00,from N/A,N/A
1211,restoran-mamu-anwar,Beverages,Sirap Limau,Dish Description not available,MYR2.40,from N/A,N/A
1212,restoran-mamu-anwar,Beverages,Bandung,Dish Description not available,MYR2.40,from N/A,N/A
1213,restoran-mamu-anwar,Beverages,Air Asam,Dish Description not available,MYR2.40,from N/A,N/A
1214,restoran-mamu-anwar,Beverages,Sunquick Oren,Dish Description not available,MYR3.30,N/A,N/A
1215,restoran-mamu-anwar,Beverages,Air Kosong,Dish Description not available,MYR0.50,N/A,N/A
1216,restoran-mamu-anwar,Beverages,Sirap Laici,Dish Description not available,MYR5.20,N/A,N/A
1217,ina-mee-sotong,Noodles,Mee Sotong Kecil,Dish Description not available,MYR8.90,N/A,N/A
1218,ina-mee-sotong,Noodles,Mee Sotong Besar,Dish Description not available,MYR10.30,N/A,N/A
1219,ina-mee-sotong,Noodles,Kuey Teow Sotong Kecil,Dish Description not available,MYR8.90,N/A,N/A
1220,ina-mee-sotong,Noodles,Kuey Teow Sotong Besar,Dish Description not available,MYR10.30,N/A,N/A
1221,ina-mee-sotong,Noodles,Bihun Sotong Kecil,Dish Description not available,MYR8.90,N/A,N/A
1222,ina-mee-sotong,Noodles,Bihun Sotong Besar,Dish Description not available,MYR10.30,N/A,N/A
1223,ina-mee-sotong,Noodles,Maggi Sotong Kecil,Dish Description not available,MYR8.90,N/A,N/A
1224,ina-mee-sotong,Noodles,Maggi Sotong Besar,Dish Description not available,MYR10.30,N/A,N/A
1225,ina-mee-sotong,A La Carte,Pasembur Sotong Kecil,Dish Description not available,MYR8.90,N/A,N/A
1226,ina-mee-sotong,A La Carte,Pasembur Sotong Besar,Dish Description not available,MYR10.30,N/A,N/A
1227,no-s-pizza-pos-integration,New,Signature Quattro Beef (Classic),"Four different flavors - Beef Pepperoni, Aloha Chicken, Prawn Sensation and Simply Cheese, loaded with mushrooms for that extra burst of flavor.",MYR35.80,from MYR21.48,N/A
1228,no-s-pizza-pos-integration,New,Signature Quattro Chicken (Classic),"Four different flavors - Chicken Pepperoni, Aloha Chicken, Prawn Sensation and Simply Cheese, loaded with mushrooms for that extra burst of flavor.",MYR35.80,from MYR21.48,N/A
1229,no-s-pizza-pos-integration,New,Vegie Quattro (Favorites),"Four vegetable flavors in one pizza. Crunch spinach, juicy tomatoes, succulent olives and zesty pineapples with fresh green peppers. Vegie Pizza just became lip smacking good.",MYR31.90,from MYR19.14,N/A
1230,no-s-pizza-pos-integration,Favourites Pizza,BBQ CHICKEN,"SUCCULENT SHREDDED CHICKEN, FRESH ONIONS, GREEN PEPPER TOPPED WITH 100% MOZZARELLA CHEESE & TANGY BBQ SAUCE",MYR31.90,from MYR19.14,N/A
1231,no-s-pizza-pos-integration,Favourites Pizza,SAMBAL VEGIE,"FRESH MUSHROOMS, GREEN PEPPERS, ONIONS, RIPE OLIVES AND CHERRY TOMATOES ON OUR NEW AND AUTHENTIC SAMBAL SAUCE",MYR31.90,from MYR19.14,N/A
1232,no-s-pizza-pos-integration,Favourites Pizza,SMOKY BEEF & CHICK,"ONION SLICES, GREEN PEPPERS, GROUND BEEF AND CHICKEN POTPOURRI SAUSAGES ON OUR AWESOME SMOKY BLENDED BBQ SAUCE",MYR31.90,from MYR19.14,N/A
1233,no-s-pizza-pos-integration,Favourites Pizza,VEGIE FIESTA,"A VEGGIE LOVER'S DREAM. FRESH ONIONS, MUSHROOMS, GREEN PEPPER AND JUICY PINEAPPLES",MYR31.90,from MYR19.14,N/A
1234,no-s-pizza-pos-integration,Favourites Pizza,VEGIE GALORE,"A DELIGHTFUL MIX OF FRESH ONIONS, GREEN PEPPER, CHERRY TOMATOES, AND MUSHROOMS",MYR31.90,from MYR19.14,N/A
1235,no-s-pizza-pos-integration,Favourites Pizza,FLAMING TUNA,"DELICIOUS TUNA CHUNKS, FRESH ONIONS TOPPED WITH RED-HOT CHILIES! GET READY FOR A SPICY ENCOUNTER",MYR31.90,from MYR19.14,N/A
1236,no-s-pizza-pos-integration,Favourites Pizza,SEAFOOD DELIGHT,"OUR SEAFOOD SPECIALTY IS OVERFLOWING WITH SUCCULENT CRAB MEAT, DELICIOUS TUNA CHUNKS, FRESH ONIONS AND GREEN PEPPER",MYR31.90,from MYR19.14,N/A
1237,no-s-pizza-pos-integration,Classics Pizza,CLASSIC CHICKEN,"LOADED WITH SUCCULENT SHREDDED, FRESH ONIONS, GREEN PEPPER, AND RIPE OLIVES. TRULY DELICIOUS!",MYR35.80,from MYR21.48,N/A
1238,no-s-pizza-pos-integration,Classics Pizza,EXTRAVAGANZZA,"OUR SIGNATURE PIZZA LOVED BY THE WORLD. TOPPED WITH BEEF PEPPERONI, GROUND BEEF, FRESH ONIONS, GREEN PEPPER, MUSHROOM, AND RIPE OLIVES. NEED WE SAY MORE?",MYR35.80,from MYR21.48,N/A
1239,no-s-pizza-pos-integration,Classics Pizza,MEAT MANIA,"MEAT LOVERS, GET READY TO MEET YOUR MATCH! LOADED WITH BEEF PEPPERONI, BEEF SAUSAGES, GROUND BEEF, CHICKEN SAUSAGES, AND RIPE OLIVES.",MYR35.80,from MYR21.48,N/A
1240,no-s-pizza-pos-integration,Classics Pizza,SMOKY PEPPERONI MUSHROOM,BEEF PEPPERONI AND MUSHROOM SLICES ON OUR AWESOME SMOKY BLENDED BBQ SAUCE,MYR35.80,from MYR21.48,N/A
1241,no-s-pizza-pos-integration,Classics Pizza,SPICY SAMBAL,"A UNIQUELY MALAYSIAN CREATION WITH SUCCULENT SHREDDED CHICKEN, ANCHOVIES, RED-HOT CHILIES, GREEN PEPPER, AND FRESH ONIONS!",MYR35.80,from MYR21.48,N/A
1242,no-s-pizza-pos-integration,Classics Pizza,SPICY SAUSAGES,"A FIERY MIX OF CHICKEN POTPOURRI SAUSAGES, RED-HOT CHILIES, AND JUICY PINEAPPLES. A HOT FAVOURITE!",MYR35.80,from MYR21.48,N/A
1243,no-s-pizza-pos-integration,First Class Pizza,CHICKEN CONFIDENTIAL,"ONIONS, CHERRY TOMATOES, PINEAPPLE, CHICKEN POTPOURRI, ROASTED CHICKEN AND SHREDDED CHICKEN ON OUR DELICIOUS TOP SECRET SAUCE",MYR37.80,from MYR22.68,N/A
1244,no-s-pizza-pos-integration,First Class Pizza,CHICKENSAURUS,"ROASTED CHICKEN, CHICKEN PEPPERONI AND MUSHROOM SLICES ON OUR AWESOME SMOKY BLENDED BBQ SAUCE",MYR37.80,from MYR22.68,N/A
1245,no-s-pizza-pos-integration,First Class Pizza,MEATASAURUS,"GENEROUS PORTIONS OF EVERYONE'S FAVORITE BEEF PEPPERONI, GROUND BEEF AND FRESH MUSHROOMS ON OUR NEW BLENDED SMOKY BBQ SAUCE",MYR37.80,from MYR22.68,N/A
1246,no-s-pizza-pos-integration,First Class Pizza,PRAWN SENSATION,"SUCCULENT PRAWNS, MARINATED IN ITALIAN HERBS & SPICES, IMPORTED BELGIAN SPINACH, JUICY CHERRY TOMATOES & ONIONS WITH OUR BRAND NEW PIZZA SAUCE",MYR37.80,from MYR22.68,N/A
1247,no-s-pizza-pos-integration,First Class Pizza,SAMBAL SURF & TURF,"SUCCULENT PRAWNS MARINATED IN HERBS & SPICES, SHREDDED CHICKEN, JUICY PINEAPPLES AND GREEN PEPPERS ON OUR NEW AND AUTHENTIC SAMBAL SAUCE",MYR37.80,from MYR22.68,N/A
1248,no-s-pizza-pos-integration,First Class Pizza,TROPICAL SAMBAL PRAWN,"SUCCULENT PRAWNS MARINATED IN HERBS & SPICES. FRESH ONIONS, JUICY PINEAPPLES, RED CHILIES ON OUR NEW AND AUTHENTIC SAMBAL SAUCE",MYR37.80,from MYR22.68,N/A
1249,no-s-pizza-pos-integration,Sides,SPAGHETTI CHICKEN,Dish Description not available,MYR17.90,MYR10.74,N/A
1250,no-s-pizza-pos-integration,Sides,FABULOUS FOUR,"THE FABULOUS FOUR IS THE PERFECT PARTNER FOR YOUR PIZZAS, WITH MOUTHWATERING MIX OF SAVOURY TREATS AND SWEET DELIGHTS",MYR33.90,MYR20.34,N/A
1251,no-s-pizza-pos-integration,Sides,CRAZY CHICKEN CRUNCHIE ORIGINAL,"NEW ORIGINAL FLAVOUR OF OUR DELICIOUS CRAZY CHICKEN CRUNCHIES. TENDER CUTS OF SUCCULENT CHICKEN BREAST, MARINATED AND BREADED THEN BAKED TO PERFECTION",MYR17.90,MYR10.74,N/A
1252,no-s-pizza-pos-integration,Sides,CRAZY CHICKEN CRUNCHIE TOM YAM,MARINATED IN AUTHENTIC TOM YAM SPICES FOR THAT ' CRAZY ' KICK! CRISPY ON THE OUTSIDE AND PACKED WITH FLAVOR ON THE INSIDE,MYR17.90,MYR10.74,N/A
